"run","disturbance","uplandAmount","costPromotiveDecRate","costDemotiveRes","disturbanceDelay","infert","costDemotiveDecRate","costPromotiveIncRate","fecundityPromotiveIncRate","gravityConstant","obTargetID","obSourceID","fecundityPromotiveRes","importsConstant","costDemotiveMax","fecundityPromotiveMax","importsCoefficient","fecundityDemotiveIncRate","costPromotiveRes","fecundityDemotiveDecRate","fecundityDemotiveMax","fecundityDemotiveRes","costPromotiveMax","randomSeed","importsDistanceDecayTerm","fecundityPromotiveDecRate","trafficLongCoefficient","costDemotiveIncRate","trafficShortCoefficient","migrationDistanceThreshold"
937,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681497347,2.0,1.0,0.03,0.05,0.05,100.0
944,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681506665,2.0,1.0,0.03,0.05,0.05,100.0
951,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681517225,2.0,1.0,0.03,0.05,0.05,100.0
958,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681529095,2.0,1.0,0.03,0.05,0.05,100.0
965,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681539087,2.0,1.0,0.03,0.05,0.05,100.0
972,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681552080,2.0,1.0,0.03,0.05,0.05,100.0
979,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681565951,2.0,1.0,0.03,0.05,0.05,100.0
986,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681576568,2.0,1.0,0.03,0.05,0.05,100.0
993,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681587603,2.0,1.0,0.03,0.05,0.05,100.0
1000,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681598388,2.0,1.0,0.03,0.05,0.05,100.0
1007,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681609850,2.0,1.0,0.03,0.05,0.05,100.0
1014,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681621207,2.0,1.0,0.03,0.05,0.05,100.0
1021,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681632477,2.0,1.0,0.03,0.05,0.05,100.0
1028,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681641683,2.0,1.0,0.03,0.05,0.05,100.0
1035,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681652080,2.0,1.0,0.03,0.05,0.05,100.0
1042,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681663539,2.0,1.0,0.03,0.05,0.05,100.0
1049,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681674824,2.0,1.0,0.03,0.05,0.05,100.0
1056,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681686703,2.0,1.0,0.03,0.05,0.05,100.0
1063,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681699979,2.0,1.0,0.03,0.05,0.05,100.0
1070,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681708599,2.0,1.0,0.03,0.05,0.05,100.0
1077,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681719011,2.0,1.0,0.03,0.05,0.05,100.0
1084,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681730549,2.0,1.0,0.03,0.05,0.05,100.0
1091,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681743333,2.0,1.0,0.03,0.05,0.05,100.0
1098,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681756462,2.0,1.0,0.03,0.05,0.05,100.0
1105,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681770731,2.0,1.0,0.03,0.05,0.05,100.0
1112,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681778786,2.0,1.0,0.03,0.05,0.05,100.0
1119,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681789719,2.0,1.0,0.03,0.05,0.05,100.0
1126,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681800790,2.0,1.0,0.03,0.05,0.05,100.0
1133,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681811268,2.0,1.0,0.03,0.05,0.05,100.0
1140,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681823326,2.0,1.0,0.03,0.05,0.05,100.0
1147,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681834869,2.0,1.0,0.03,0.05,0.05,100.0
1154,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681842547,2.0,1.0,0.03,0.05,0.05,100.0
1161,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681852855,2.0,1.0,0.03,0.05,0.05,100.0
1168,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681863450,2.0,1.0,0.03,0.05,0.05,100.0
1175,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681875165,2.0,1.0,0.03,0.05,0.05,100.0
1182,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681887378,2.0,1.0,0.03,0.05,0.05,100.0
1189,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681900011,2.0,1.0,0.03,0.05,0.05,100.0
1196,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681910376,2.0,1.0,0.03,0.05,0.05,100.0
1203,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681921703,2.0,1.0,0.03,0.05,0.05,100.0
1210,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681933279,2.0,1.0,0.03,0.05,0.05,100.0
1217,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681943395,2.0,1.0,0.03,0.05,0.05,100.0
1224,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681953953,2.0,1.0,0.03,0.05,0.05,100.0
1231,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681964173,2.0,1.0,0.03,0.05,0.05,100.0
1238,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681970432,2.0,1.0,0.03,0.05,0.05,100.0
1245,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681980707,2.0,1.0,0.03,0.05,0.05,100.0
1252,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681990902,2.0,1.0,0.03,0.05,0.05,100.0
1259,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682001420,2.0,1.0,0.03,0.05,0.05,100.0
1266,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682012385,2.0,1.0,0.03,0.05,0.05,100.0
1273,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682021905,2.0,1.0,0.03,0.05,0.05,100.0
1280,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682028803,2.0,1.0,0.03,0.05,0.05,100.0
1287,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682039353,2.0,1.0,0.03,0.05,0.05,100.0
1294,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682048797,2.0,1.0,0.03,0.05,0.05,100.0
1301,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682060539,2.0,1.0,0.03,0.05,0.05,100.0
1308,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682074164,2.0,1.0,0.03,0.05,0.05,100.0
1315,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682088401,2.0,1.0,0.03,0.05,0.05,100.0
1322,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682097651,2.0,1.0,0.03,0.05,0.05,100.0
1329,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682108317,2.0,1.0,0.03,0.05,0.05,100.0
1336,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682120108,2.0,1.0,0.03,0.05,0.05,100.0
1343,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682131839,2.0,1.0,0.03,0.05,0.05,100.0
1350,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682143766,2.0,1.0,0.03,0.05,0.05,100.0
1357,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682157493,2.0,1.0,0.03,0.05,0.05,100.0
1364,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682166854,2.0,1.0,0.03,0.05,0.05,100.0
1371,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682178244,2.0,1.0,0.03,0.05,0.05,100.0
1378,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682189338,2.0,1.0,0.03,0.05,0.05,100.0
1385,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682202186,2.0,1.0,0.03,0.05,0.05,100.0
1392,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682214722,2.0,1.0,0.03,0.05,0.05,100.0
1399,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682227902,2.0,1.0,0.03,0.05,0.05,100.0
1406,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682237680,2.0,1.0,0.03,0.05,0.05,100.0
1413,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682249856,2.0,1.0,0.03,0.05,0.05,100.0
1420,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682261640,2.0,1.0,0.03,0.05,0.05,100.0
1427,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682274407,2.0,1.0,0.03,0.05,0.05,100.0
1434,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682286355,2.0,1.0,0.03,0.05,0.05,100.0
1441,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682298642,2.0,1.0,0.03,0.05,0.05,100.0
1448,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682307518,2.0,1.0,0.03,0.05,0.05,100.0
1455,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682318305,2.0,1.0,0.03,0.05,0.05,100.0
1462,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682330255,2.0,1.0,0.03,0.05,0.05,100.0
1469,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682341468,2.0,1.0,0.03,0.05,0.05,100.0
1476,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682354485,2.0,1.0,0.03,0.05,0.05,100.0
1483,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682368070,2.0,1.0,0.03,0.05,0.05,100.0
1490,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682377447,2.0,1.0,0.03,0.05,0.05,100.0
1497,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682387805,2.0,1.0,0.03,0.05,0.05,100.0
1504,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682399527,2.0,1.0,0.03,0.05,0.05,100.0
1511,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682411443,2.0,1.0,0.03,0.05,0.05,100.0
1518,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682424405,2.0,1.0,0.03,0.05,0.05,100.0
1525,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682439114,2.0,1.0,0.03,0.05,0.05,100.0
1532,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682450433,2.0,1.0,0.03,0.05,0.05,100.0
1539,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682461349,2.0,1.0,0.03,0.05,0.05,100.0
1546,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682472510,2.0,1.0,0.03,0.05,0.05,100.0
1553,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682484127,2.0,1.0,0.03,0.05,0.05,100.0
1560,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682496689,2.0,1.0,0.03,0.05,0.05,100.0
1567,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682509414,2.0,1.0,0.03,0.05,0.05,100.0
1574,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682517551,2.0,1.0,0.03,0.05,0.05,100.0
1581,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682528389,2.0,1.0,0.03,0.05,0.05,100.0
1588,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682540029,2.0,1.0,0.03,0.05,0.05,100.0
1595,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682552149,2.0,1.0,0.03,0.05,0.05,100.0
1602,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682564879,2.0,1.0,0.03,0.05,0.05,100.0
1609,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682578020,2.0,1.0,0.03,0.05,0.05,100.0
1616,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682586854,2.0,1.0,0.03,0.05,0.05,100.0
1623,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682597822,2.0,1.0,0.03,0.05,0.05,100.0
1630,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682609619,2.0,1.0,0.03,0.05,0.05,100.0
1637,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682622213,2.0,1.0,0.03,0.05,0.05,100.0
1644,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682635490,2.0,1.0,0.03,0.05,0.05,100.0
1651,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682647617,2.0,1.0,0.03,0.05,0.05,100.0
1658,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682656566,2.0,1.0,0.03,0.05,0.05,100.0
1665,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682666815,2.0,1.0,0.03,0.05,0.05,100.0
1672,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682677466,2.0,1.0,0.03,0.05,0.05,100.0
1679,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682689584,2.0,1.0,0.03,0.05,0.05,100.0
1686,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682701173,2.0,1.0,0.03,0.05,0.05,100.0
1693,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682714622,2.0,1.0,0.03,0.05,0.05,100.0
1700,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682723157,2.0,1.0,0.03,0.05,0.05,100.0
1707,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682734346,2.0,1.0,0.03,0.05,0.05,100.0
1714,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682745514,2.0,1.0,0.03,0.05,0.05,100.0
1721,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682757322,2.0,1.0,0.03,0.05,0.05,100.0
1728,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682770231,2.0,1.0,0.03,0.05,0.05,100.0
1735,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682783379,2.0,1.0,0.03,0.05,0.05,100.0
1742,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682795229,2.0,1.0,0.03,0.05,0.05,100.0
1749,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682806229,2.0,1.0,0.03,0.05,0.05,100.0
1756,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682817408,2.0,1.0,0.03,0.05,0.05,100.0
1763,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682828632,2.0,1.0,0.03,0.05,0.05,100.0
1770,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682839717,2.0,1.0,0.03,0.05,0.05,100.0
1777,0.4,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682850368,2.0,1.0,0.03,0.05,0.05,100.0
