"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
8,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.07,3.33E-4,2.0,1680940325,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
15,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.14,3.33E-4,2.0,1680973022,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
22,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.21,3.33E-4,2.0,1681003849,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
29,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.28,3.33E-4,2.0,1681037524,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
36,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.35,3.33E-4,2.0,1681070122,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
43,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.42,3.33E-4,2.0,1681098178,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
50,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.49,3.33E-4,2.0,1681127088,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
57,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.56,3.33E-4,2.0,1681164048,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
64,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.63,3.33E-4,2.0,1681201899,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
71,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1681231654,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
78,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.77,3.33E-4,2.0,1681258533,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
85,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.84,3.33E-4,2.0,1681278354,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
92,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.91,3.33E-4,2.0,1681301739,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
99,2.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.98,3.33E-4,2.0,1681316411,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1,0.05,100.0
