"run","disturbance","fecundityMin","uplandAmount","costMaxFactor","disturbanceDelay","infert","fecundityDisturbance","gravityConstant","obTargetID","obSourceID","costIncRate","importsConstant","costDisturbance","fecundityMax","costRegen","costResil","costDecRate","importsCoefficient","randomSeed","fecundityIncRate","fecundityResil","importsDistanceDecayTerm","trafficLongCoefficient","fecundityDecRate","costMinFactor","fecundityRegen","fecundityReck","trafficShortCoefficient","migrationDistanceThreshold"
2,1.1,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685155770,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
9,1.8,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685181071,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
16,2.5,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685203900,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
23,3.2,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685222667,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
30,3.9,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685241843,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
37,4.6,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685263257,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
44,5.3,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685282260,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
51,6.0,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685303295,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
58,6.7,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685321848,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
65,7.4,0.0,140,10.0,0,15,1.0,1.0,41,1,0.0667,0.5,1.0,10.0,5.0E-4,0.7,3.33E-4,2.0,1685339414,0.1,0.7,2.0,0.03,1.0,0.2,0.05,1.0,0.05,100.0
