"run","MaxPop","MinPop","countPop"
8318,291,39,145
8326,309,91,166
8334,339,35,76
8342,267,74,108
8350,141,12,71
8358,222,38,93
8366,169,19,123
8374,339,91,170
8382,168,20,84
8390,244,52,124
8398,389,19,36
8406,276,37,130
8414,212,0,0
8422,106,95,97
8430,234,0,0
8438,207,17,39
8446,629,572,611
8454,354,32,95
8462,190,25,108
8470,342,35,98
8478,91,28,40
8486,314,35,114
8494,215,46,123
8502,210,10,58
8510,123,24,41
8518,347,0,0
8526,333,40,111
8534,282,0,0
8542,185,39,77
8550,162,0,0
8558,152,24,90
8566,376,372,372
8574,215,21,83
8582,234,49,101
8590,279,26,71
8598,322,278,280
8606,190,16,74
8614,283,55,156
8622,478,41,113
8630,219,45,100
8638,252,1,1
8646,98,0,0
8654,281,0,0
8662,190,41,88
8670,151,0,0
8678,90,5,32
8686,103,27,67
8694,122,12,44
8702,103,17,36
8710,108,0,0
8718,85,9,16
8726,280,18,47
8734,183,35,85
8742,321,13,22
8750,405,53,143
8758,131,0,0
8766,378,59,122
8774,324,0,0
8782,194,182,182
8790,71,0,0
8798,201,20,20
8806,85,48,65
8814,162,24,37
8822,54,0,10
8830,75,0,7
8838,79,0,0
8846,101,0,12
8854,162,21,84
8862,87,0,0
8870,224,33,82
8878,367,0,0
8886,117,89,105
8894,233,0,0
8902,232,28,93
8910,395,0,0
8918,215,24,72
8926,70,33,46
8934,107,0,0
8942,111,54,82
8950,137,6,40
8958,145,45,108
8966,124,16,61
8974,153,42,79
8982,373,26,90
8990,292,79,118
8998,220,12,68
9006,276,28,37
9014,123,0,0
9022,211,32,77
9030,282,0,0
9038,114,8,20
9046,112,0,0
9054,153,19,87
9062,298,70,179
9070,226,10,20
9078,266,63,89
9086,113,0,0
9094,266,2,2
9102,165,11,60
9110,212,47,66
9118,176,0,0
9126,100,21,36
9134,167,7,72
9142,237,39,53
9150,132,0,0
9158,63,8,13
9166,197,188,189
9174,193,0,0
9182,189,44,97
9190,190,9,34
9198,212,54,128
9206,12,0,0
9214,112,33,92
9222,23,0,0
9230,75,0,0
9238,104,92,98
9246,28,0,0
9254,26,0,0
9262,127,28,71
9270,180,0,0
9278,61,6,17
9286,329,223,286
9294,56,0,18
9302,222,30,54
9310,180,0,0
9318,183,159,174
9326,263,15,97
9334,234,33,59
9342,49,0,0
9350,276,34,71
9358,12,0,0
9366,64,0,0
9374,25,0,0
9382,60,11,42
9390,15,0,0
9398,128,16,56
9406,137,82,110
9414,125,20,91
9422,122,24,33
9430,164,17,76
9438,101,0,0
9446,156,20,37
9454,27,7,12
9462,217,0,0
9470,168,28,109
9478,168,0,0
9486,174,26,129
9494,52,0,0
9502,257,24,52
9510,164,0,0
9518,153,20,56
9526,180,166,166
9534,98,0,0
9542,111,26,31
9550,94,6,39
9558,55,5,33
9566,102,0,0
9574,63,3,16
9582,125,13,35
9590,118,28,39
9598,122,3,32
9606,74,71,72
9614,259,0,0
9622,158,4,16
9630,192,0,0
9638,31,0,0
9646,113,49,57
9654,270,30,106
9662,25,0,0
9670,99,2,10
9678,153,47,80
9686,15,0,0
9694,42,0,0
9702,161,15,78
9710,1,0,0
9718,31,1,16
9726,115,25,70
9734,40,2,36
9742,66,2,29
9750,21,0,0
9758,105,5,10
9766,72,0,0
9774,100,13,30
9782,142,35,68
9790,127,10,49
9798,177,37,56
9806,129,12,53
9814,90,0,0
9822,29,2,14
9830,15,0,0
9838,148,5,51
9846,84,26,53
9854,192,0,0
9862,21,0,0
9870,39,0,0
9878,83,0,0
9886,47,0,0
9894,90,66,88
9902,260,44,95
9910,207,0,0
9918,108,20,63
9926,290,0,0
9934,129,91,98
9942,230,1,1
9950,119,20,98
9958,220,0,0
9966,120,26,38
9974,51,0,0
9982,109,13,53
9990,218,0,0
9998,73,0,0
10006,78,48,56
10014,184,26,112
10022,122,40,56
10030,48,0,0
10038,39,11,20
10046,151,17,103
10054,161,30,100
10062,182,0,0
10070,195,31,55
10078,26,0,0
10086,276,19,47
10094,47,0,0
10102,272,27,147
10110,122,0,0
10118,34,0,0
10126,61,0,0
10134,273,24,67
10142,71,33,57
10150,86,7,45
10158,18,0,0
10166,90,8,45
10174,43,0,0
10182,55,0,0
10190,119,31,60
10198,50,0,0
10206,363,349,359
10214,234,230,230
10222,386,372,372
10230,339,336,336
10238,427,418,419
10246,616,611,611
10254,457,420,436
10262,418,405,405
10270,514,514,514
10278,393,341,364
10286,527,443,511
10294,491,335,443
10302,436,293,371
10310,538,490,536
10318,486,385,460
10326,556,497,528
10334,535,469,469
10342,439,373,375
10350,543,528,529
10358,201,23,78
10366,415,415,415
10374,111,102,106
10382,260,39,76
10390,282,19,28
10398,462,60,126
10406,390,32,118
10414,209,25,50
10422,246,24,100
10430,292,29,50
10438,167,5,24
10446,277,225,258
10454,451,0,0
10462,511,33,134
10470,435,0,0
10478,305,42,88
10486,513,403,494
10494,412,48,128
10502,242,41,91
10510,77,77,77
10518,151,26,105
10526,276,0,0
10534,392,40,111
10542,365,1,1
10550,268,31,89
10558,110,7,38
10566,391,46,136
10574,415,0,0
10582,423,51,83
10590,308,0,0
10598,268,27,69
10606,483,435,439
10614,251,31,67
10622,336,63,133
10630,295,18,21
10638,257,23,62
10646,384,33,43
10654,274,15,18
10662,159,0,0
10670,231,25,87
10678,255,0,0
10686,17,3,11
10694,208,0,0
10702,318,21,30
10710,421,0,0
10718,199,22,147
10726,298,46,70
10734,51,17,32
10742,545,71,156
10750,401,26,73
10758,331,75,134
10766,256,27,56
10774,272,50,83
10782,422,27,68
10790,143,0,0
10798,188,0,0
10806,274,32,62
10814,166,0,0
10822,179,17,44
10830,83,0,0
10838,275,27,132
10846,511,374,477
10854,234,23,64
10862,315,50,119
10870,341,31,155
10878,334,47,97
10886,206,17,64
10894,197,49,101
10902,344,22,57
10910,116,0,15
10918,190,10,24
10926,168,30,49
10934,316,14,29
10942,237,0,0
10950,414,0,0
10958,117,14,27
10966,190,190,190
10974,67,2,16
10982,208,31,78
10990,31,0,0
10998,320,52,103
11006,54,3,12
11014,386,32,58
11022,431,32,76
11030,375,10,22
11038,144,7,23
11046,85,39,53
11054,1,0,0
11062,256,32,84
11070,387,0,0
11078,425,39,231
11086,441,327,380
11094,186,15,56
11102,181,37,87
11110,231,10,13
11118,133,18,56
